month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201807,34027,"morris, nj",532450.0,-0.0275,0.0161,2590.0,-0.0042,0.0567,53.0,0.1778,-0.1017,784.0,-0.2129,-0.0051,2.0,-0.5,-0.875,716.0,-0.0428,0.1854,0.0,-1.0,-1.0,224.0,-0.0054,0.0037,2446.0,0.0024,-0.0017,704548.0,-0.0053,-0.0155,2590.0,-0.0042,0.0327,0.0,-0.0004,-0.0237,0.0
201807,34019,"hunterdon, nj",499225.0,-0.0015,0.0738,951.0,0.0215,-0.0695,64.0,0.0847,0.0323,268.0,-0.0429,-0.1184,4.0,0.0,0.0,234.0,-0.025,-0.041,4.0,-0.4286,-0.9333,182.0,-0.0055,-0.0049,2729.0,-0.0064,0.0527,602475.0,0.0056,0.0886,954.0,0.0181,-0.1142,0.0042,-0.0033,-0.0545,0.0
201807,34037,"sussex, nj",255500.0,0.0222,0.069,1473.0,0.0138,-0.1206,65.0,0.1404,0.0,466.0,-0.021,-0.0372,8.0,0.0,0.0,368.0,0.0,0.0,3.0,-0.4,-0.9091,147.0,0.0079,0.0439,1836.0,0.0163,0.0251,310868.0,0.013,-0.024,1476.0,0.013,-0.1353,0.002,-0.0014,-0.0177,0.0
201807,34023,"middlesex, nj",355225.0,0.0149,0.0178,3095.0,0.0123,0.009,48.0,0.1047,-0.1204,1262.0,-0.011,0.1557,22.0,-0.0833,-0.0833,776.0,0.0778,0.0778,60.0,-0.1549,-0.697,211.0,0.0018,0.0265,1786.0,-0.0045,-0.0011,409075.0,-0.0002,0.0434,3141.0,0.0109,-0.0315,0.0194,-0.0038,-0.0452,0.0
201807,34031,"passaic, nj",349000.0,0.0009,0.0739,1447.0,0.0226,-0.1453,53.0,0.1522,-0.0536,550.0,-0.0833,-0.0108,6.0,-0.25,0.5,328.0,-0.0989,-0.0787,2.0,0.5,-0.8846,203.0,-0.0032,0.0258,1782.0,-0.0017,0.0056,391750.0,0.0047,0.0687,1448.0,0.0226,-0.1507,0.001,0.0003,-0.0066,0.0
201807,34007,"camden, nj",179900.0,0.028,0.0903,2628.0,-0.01,-0.0858,61.0,0.0893,-0.1029,1082.0,-0.0608,0.1041,18.0,-0.25,-0.9262,936.0,0.0263,-0.3217,76.0,-0.0066,-0.9466,112.0,0.0165,0.0422,1635.0,0.0086,0.0232,224766.0,0.0193,0.0636,2703.0,-0.0079,-0.3672,0.0287,0.0001,-0.4636,0.0
201806,34001,"atlantic, nj",244900.0,0.0208,0.0422,2595.0,-0.0073,-0.1701,75.0,0.0563,-0.1176,632.0,-0.139,-0.0482,52.0,0.1304,0.0,520.0,0.0117,-0.0614,113.0,-0.0259,-0.6035,134.0,-0.0002,0.0221,1770.0,0.0114,0.0136,420109.0,0.0122,0.0659,2705.0,-0.0079,-0.2045,0.0435,-0.0008,-0.0476,0.0
201806,34037,"sussex, nj",249950.0,0.0309,0.087,1453.0,0.0457,-0.1047,57.0,-0.0694,-0.042,476.0,-0.0703,-0.1218,8.0,1.0,0.3333,368.0,0.1646,-0.0466,5.0,-0.6296,-0.8485,146.0,-0.0006,0.0412,1807.0,-0.0032,0.0276,306891.0,0.009,-0.0039,1457.0,0.0352,-0.1194,0.0034,-0.0063,-0.0169,0.0
201806,34025,"monmouth, nj",525000.0,0.0057,0.0575,3363.0,0.0646,-0.0949,45.0,0.0345,-0.1262,1444.0,-0.0826,0.0449,36.0,0.2857,-0.0526,944.0,0.154,0.0977,2.0,-0.3333,-0.968,229.0,0.0113,0.0525,2371.0,0.0099,-0.0156,767601.0,0.0049,0.0448,3363.0,0.0639,-0.1089,0.0006,-0.0004,-0.0162,0.0
201806,34039,"union, nj",385000.0,-0.0043,0.1002,1740.0,0.0724,-0.0197,39.0,0.04,-0.1613,824.0,-0.0594,0.1135,8.0,-0.3333,0.0,420.0,0.3907,0.123,2.0,-0.8182,-0.9355,245.0,0.0051,0.1117,1886.0,0.0016,0.0452,546962.0,-0.0097,0.0669,1740.0,0.0649,-0.0355,0.0011,-0.0056,-0.0163,0.0
201806,34029,"ocean, nj",325000.0,0.0,0.0159,5812.0,0.035,-0.0073,58.0,0.045,-0.0794,1888.0,-0.07,0.1211,64.0,0.6842,-0.2381,1520.0,0.136,0.0229,58.0,-0.072,-0.9358,176.0,-0.0063,0.0123,1820.0,0.0111,0.0111,475233.0,-0.0093,0.0094,5868.0,0.0346,-0.1272,0.01,-0.0012,-0.1444,0.0
201806,34013,"essex, nj",439900.0,0.0352,0.1857,1907.0,0.0392,-0.0711,43.0,0.2113,-0.1134,904.0,-0.1032,0.0296,8.0,-0.5,-0.5556,416.0,0.1886,0.04,0.0,-1.0,-1.0,239.0,-0.0064,0.0916,2079.0,0.0139,0.0262,647068.0,0.0152,0.087,1907.0,0.035,-0.0823,0.0,-0.0052,-0.0129,0.0
201806,34017,"hudson, nj",525000.0,-0.0094,0.1425,1574.0,0.07,0.2844,39.0,0.0263,-0.0488,684.0,0.0059,0.1515,12.0,-0.4545,0.2,332.0,0.044,0.8043,0.0,-1.0,-1.0,526.0,0.0037,0.3239,1127.0,0.0024,-0.0815,679853.0,-0.0001,0.0068,1574.0,0.0693,0.2844,0.0,-0.0014,-0.0004,0.0
201806,34011,"cumberland, nj",139900.0,0.0,0.0049,780.0,0.0526,-0.0867,72.0,-0.0237,-0.1,208.0,-0.1111,0.1304,8.0,-0.2,-0.6923,188.0,0.175,-0.1826,8.0,-0.0588,-0.9627,99.0,0.0002,0.0403,1456.0,-0.0051,-0.0235,151752.0,-0.0072,-0.0319,789.0,0.0541,-0.2585,0.0103,-0.0012,-0.2409,0.0
201806,34021,"mercer, nj",299999.0,-0.004,0.0909,1484.0,0.0615,-0.0432,51.0,0.1209,-0.1639,644.0,-0.0747,0.0878,12.0,2.0,-0.8723,448.0,0.1144,-0.3412,152.0,0.0167,-0.8632,168.0,-0.0136,0.0181,1745.0,0.0039,0.0503,495719.0,-0.0165,0.0201,1625.0,0.0531,-0.3874,0.1024,-0.0045,-0.6139,0.0
201806,34031,"passaic, nj",348700.0,0.0286,0.0827,1415.0,0.0089,-0.1622,46.0,0.0455,-0.1154,600.0,-0.0712,-0.1202,8.0,1.0,3.0,364.0,0.2053,0.046,1.0,-0.9286,-0.9487,204.0,-0.0035,0.0377,1785.0,-0.0042,0.0048,389914.0,0.0165,0.0767,1416.0,0.0028,-0.1702,0.0007,-0.0093,-0.0108,0.0
201806,34041,"warren, nj",249000.0,0.0292,0.0247,701.0,0.0309,-0.0546,52.0,0.1005,-0.1073,264.0,-0.0571,0.211,4.0,-0.5,-0.3333,160.0,-0.0123,-0.0588,1.0,-0.875,-0.9412,135.0,0.017,0.0297,1890.0,0.0219,-0.0053,297210.0,0.0328,-0.0545,701.0,0.0182,-0.0758,0.0014,-0.0103,-0.0215,0.0
201806,34035,"somerset, nj",549000.0,0.0233,-0.0018,1640.0,0.0406,-0.0404,47.0,0.2051,0.0,668.0,-0.0824,0.047,12.0,0.5,0.2,432.0,0.125,-0.0609,22.0,-0.4133,-0.8174,230.0,0.0024,0.0269,2417.0,0.0108,-0.0191,706518.0,-0.0095,-0.04,1648.0,0.0226,-0.093,0.0134,-0.0104,-0.0571,0.0
201806,34019,"hunterdon, nj",499950.0,0.0131,0.087,931.0,0.0214,-0.0671,59.0,0.18,0.0043,280.0,-0.1515,-0.0604,4.0,1.0,-0.7778,240.0,-0.0909,0.0619,7.0,-0.5758,-0.8852,183.0,-0.0017,-0.0047,2746.0,0.0327,0.0841,599090.0,0.0045,0.0634,937.0,0.013,-0.111,0.0075,-0.0106,-0.0536,0.0
201806,34023,"middlesex, nj",350000.0,-0.0263,0.0133,3057.0,0.0616,-0.0139,43.0,0.1169,-0.1042,1276.0,-0.1077,0.0545,24.0,-0.0769,-0.4783,720.0,0.1803,-0.0083,71.0,0.0216,-0.6728,211.0,-0.0022,0.0289,1794.0,-0.0033,0.0055,409173.0,-0.0047,0.0497,3107.0,0.061,-0.0559,0.0232,-0.0009,-0.0468,0.0
201806,34007,"camden, nj",175000.0,0.0237,0.0561,2654.0,0.0122,-0.0902,56.0,0.098,-0.082,1152.0,-0.0495,0.1474,24.0,-0.3333,-0.8605,912.0,0.0755,-0.3133,76.0,0.0133,-0.9513,110.0,0.0054,0.0254,1621.0,0.0211,0.0169,220511.0,0.0476,0.0508,2724.0,0.0089,-0.392,0.0286,0.0,-0.5058,0.0
201806,34015,"gloucester, nj",199900.0,0.0023,0.0071,1770.0,0.0,-0.0846,61.0,0.0517,-0.0615,680.0,-0.023,0.0828,16.0,-0.2727,-0.8298,592.0,0.035,-0.3148,36.0,-0.3143,-0.9582,112.0,-0.0073,-0.0069,1856.0,0.0112,0.024,228993.0,0.0014,0.0313,1810.0,-0.0066,-0.3552,0.0203,-0.0093,-0.4247,0.0
201806,34033,"salem, nj",129900.0,0.0249,0.0,650.0,0.04,0.098,76.0,0.0523,-0.0592,172.0,0.0617,0.303,4.0,,-0.8,188.0,-0.1532,-0.0962,3.0,0.5,-0.9786,86.0,-0.0006,-0.0305,1571.0,0.0051,0.0383,168074.0,0.0225,0.0237,653.0,0.0423,-0.1067,0.0046,0.0014,-0.2319,0.0
201806,34027,"morris, nj",547500.0,0.0141,0.0442,2601.0,0.0842,0.0448,45.0,0.1842,-0.0625,996.0,-0.1602,0.0596,4.0,-0.3333,-0.6667,748.0,0.2262,0.2104,1.0,-0.9565,-0.9845,225.0,-0.0001,0.0031,2440.0,0.0025,-0.0089,708304.0,-0.013,-0.0141,2601.0,0.0737,0.0188,0.0004,-0.0092,-0.0255,0.0
201806,34009,"cape may, nj",412000.0,0.0185,0.0479,2165.0,-0.0235,-0.1316,81.0,0.0062,-0.0581,472.0,-0.0709,0.0926,16.0,-0.2727,-0.5789,448.0,0.0228,0.1487,32.0,-0.0303,-0.9418,296.0,-0.0174,-0.0118,1600.0,0.005,0.0066,726870.0,0.0211,0.1012,2199.0,-0.0224,-0.2738,0.0148,-0.0001,-0.2058,0.0
201806,34005,"burlington, nj",249900.0,0.02,0.1359,2482.0,0.0246,-0.1147,53.0,0.0095,-0.1452,1052.0,-0.0739,0.0562,32.0,-0.2727,-0.7975,736.0,-0.0265,-0.4338,89.0,-0.1721,-0.9413,135.0,0.0029,0.0495,1898.0,0.0072,0.0489,322539.0,0.0163,0.0515,2568.0,0.0164,-0.4056,0.0359,-0.0085,-0.5047,0.0
201806,34003,"bergen, nj",600000.0,0.0009,0.0025,4166.0,0.0591,-0.0177,44.0,0.1139,-0.1111,1616.0,-0.1072,0.0949,20.0,-0.4118,-0.1667,936.0,0.1848,0.1064,1.0,-0.75,-0.8571,291.0,0.0019,0.0255,2255.0,0.0137,0.0149,932816.0,0.0067,0.0222,4167.0,0.0588,-0.0188,0.0002,-0.0008,-0.0014,0.0
201805,34021,"mercer, nj",301200.0,0.0983,0.1162,1398.0,0.0647,-0.1081,46.0,-0.0319,-0.2087,696.0,-0.0543,0.0357,4.0,0.0,-0.9524,402.0,0.2331,-0.3516,150.0,0.0418,-0.8585,170.0,0.0441,0.0524,1738.0,0.0387,0.0459,504014.0,0.0592,0.0676,1543.0,0.0594,-0.4075,0.1069,-0.0024,-0.5671,0.0
201805,34027,"morris, nj",539875.0,0.0101,0.0596,2399.0,0.1763,-0.0152,38.0,-0.1059,-0.1163,1186.0,0.0801,0.0646,6.0,0.5,-0.25,610.0,0.3801,0.0201,23.0,-0.4831,-0.6618,225.0,0.006,0.0055,2434.0,0.0064,-0.0115,717651.0,-0.0168,0.0107,2423.0,0.1641,-0.0318,0.0096,-0.0122,-0.0183,0.0
201805,34015,"gloucester, nj",199450.0,0.0231,0.0151,1770.0,-0.0062,-0.0774,58.0,0.0,-0.0492,696.0,-0.089,-0.0306,22.0,-0.0833,-0.725,572.0,0.0438,-0.2973,53.0,0.0,-0.9403,113.0,0.0166,0.0082,1836.0,0.0138,0.0149,228664.0,0.0348,0.0348,1822.0,-0.0052,-0.3461,0.0297,0.0002,-0.4288,0.0
201805,34037,"sussex, nj",242450.0,0.0475,0.0587,1390.0,0.0316,-0.098,61.0,-0.1373,0.0124,512.0,0.0667,-0.0266,4.0,,-0.5,316.0,0.0897,-0.164,14.0,-0.449,-0.5,146.0,0.0204,0.0454,1812.0,0.0156,0.0391,304163.0,0.0225,-0.0094,1408.0,0.0262,-0.1009,0.0097,-0.0085,-0.0078,0.0
201805,34005,"burlington, nj",245000.0,0.0542,0.1192,2423.0,0.044,-0.135,53.0,-0.0278,-0.0789,1136.0,0.0577,0.029,44.0,1.2,-0.7143,756.0,0.0559,-0.3494,108.0,0.1559,-0.9259,134.0,0.0199,0.0524,1885.0,0.0198,0.0502,317367.0,0.0235,0.0663,2527.0,0.0444,-0.4054,0.0444,0.0043,-0.4739,0.0
201805,34003,"bergen, nj",599450.0,0.0008,0.0008,3934.0,0.1043,-0.0428,40.0,-0.1023,-0.1023,1810.0,0.0572,0.0825,34.0,1.125,0.5455,790.0,0.1652,0.0367,4.0,0.3333,-0.4286,290.0,-0.0044,0.0216,2225.0,0.0152,-0.0228,926626.0,0.0067,0.0109,3936.0,0.1041,-0.044,0.001,0.0002,-0.0007,0.0
201805,34035,"somerset, nj",536500.0,-0.0217,-0.0244,1576.0,0.0888,-0.0571,39.0,-0.0488,-0.025,728.0,-0.0691,-0.0267,8.0,-0.5556,-0.6,384.0,0.2886,-0.0448,38.0,-0.1071,-0.6753,230.0,-0.0001,0.0213,2391.0,-0.0059,-0.0166,713306.0,0.0022,-0.0188,1612.0,0.0881,-0.0931,0.0238,-0.0052,-0.0453,0.0
201805,34029,"ocean, nj",325000.0,0.0016,0.0159,5616.0,0.0524,-0.0217,56.0,-0.0348,-0.0902,2030.0,0.0336,0.1443,38.0,-0.05,-0.6545,1338.0,0.1301,-0.0617,63.0,-0.0079,-0.9312,177.0,0.0018,0.016,1800.0,0.0,0.0,479675.0,-0.0004,0.022,5672.0,0.0516,-0.1438,0.0111,-0.0007,-0.1472,0.0
201805,34017,"hudson, nj",530000.0,0.0611,0.2107,1471.0,0.0896,0.232,38.0,0.0133,0.0,680.0,0.0149,0.0658,22.0,0.8333,0.8333,318.0,0.3707,0.6392,2.0,1.0,,524.0,0.1127,0.3873,1124.0,-0.0123,-0.077,679949.0,0.0171,0.0098,1472.0,0.0896,0.2328,0.0014,0.0006,0.0014,0.0
201805,34007,"camden, nj",170950.0,0.0208,0.0361,2622.0,0.0364,-0.1028,51.0,-0.0467,-0.157,1212.0,-0.0304,0.0254,36.0,1.5714,-0.7568,848.0,0.0789,-0.3106,75.0,0.0638,-0.9509,109.0,0.0234,0.0315,1588.0,0.0092,0.0,210483.0,0.0265,0.0026,2700.0,0.0389,-0.3931,0.0286,0.0007,-0.4944,0.0
201805,34041,"warren, nj",241925.0,0.0535,0.0084,680.0,0.0768,-0.064,47.0,-0.1525,-0.2059,280.0,-0.0604,0.0938,8.0,1.0,,162.0,0.2273,0.1408,8.0,-0.4286,-0.5152,133.0,0.0339,0.0175,1850.0,-0.004,-0.0064,287772.0,0.0351,-0.0627,689.0,0.0666,-0.074,0.0118,-0.0104,-0.0109,0.0
201805,34023,"middlesex, nj",359450.0,0.014,0.0652,2880.0,0.0949,-0.0771,39.0,-0.0723,-0.1538,1430.0,0.0469,0.0899,26.0,-0.3158,-0.48,610.0,0.0627,-0.1082,70.0,0.121,-0.6985,211.0,0.0063,0.0365,1800.0,0.0028,0.022,411087.0,0.013,0.0763,2929.0,0.096,-0.1137,0.0241,0.0006,-0.0497,0.0
201805,34013,"essex, nj",424950.0,0.0638,0.1565,1835.0,0.0826,-0.0898,36.0,-0.118,-0.1932,1008.0,0.037,0.0544,16.0,0.3333,0.0,350.0,0.2153,-0.0057,10.0,-0.5128,-0.6275,241.0,0.0214,0.0997,2051.0,0.0265,0.0252,637394.0,0.0251,0.0734,1843.0,0.0756,-0.0966,0.0052,-0.0063,-0.0075,0.0
201805,34031,"passaic, nj",339000.0,0.0274,0.085,1403.0,0.0351,-0.1308,44.0,-0.0538,-0.1698,646.0,-0.0152,0.0386,4.0,-0.7778,-0.3333,302.0,0.1185,-0.1118,14.0,-0.2432,0.037,204.0,0.0017,0.0526,1793.0,0.0176,0.0163,383579.0,0.0147,0.083,1412.0,0.0295,-0.1321,0.01,-0.0037,0.0016,0.0
201805,34009,"cape may, nj",404500.0,-0.0356,0.0374,2217.0,0.0038,-0.136,81.0,0.0,-0.0242,508.0,0.004,0.0453,22.0,0.1,-0.2667,438.0,0.1231,-0.0045,33.0,-0.9343,-0.9583,301.0,-0.005,0.0042,1592.0,-0.005,0.0155,711827.0,-0.009,0.0952,2250.0,-0.1665,-0.3273,0.0149,-0.2124,-0.2932,0.0
201805,34025,"monmouth, nj",522000.0,0.0441,0.0506,3159.0,0.067,-0.132,44.0,-0.044,-0.1212,1574.0,0.0493,0.0261,28.0,0.1667,-0.4167,818.0,0.2209,-0.0073,3.0,-0.4,-0.9444,226.0,0.0109,0.0327,2347.0,0.0293,-0.0146,763855.0,0.007,0.0415,3161.0,0.0665,-0.1437,0.0009,-0.0007,-0.0139,0.0
201805,34033,"salem, nj",126750.0,0.0193,-0.0242,625.0,-0.0095,0.0832,72.0,0.0106,-0.0918,162.0,-0.0899,0.2857,0.0,-1.0,-1.0,222.0,0.2907,0.1809,2.0,-0.4286,-0.9855,86.0,-0.007,-0.0305,1563.0,0.0006,0.0303,164372.0,0.0155,0.0055,627.0,-0.0118,-0.1201,0.0032,-0.0023,-0.2351,0.0
201805,34001,"atlantic, nj",239900.0,0.0213,0.0323,2614.0,0.0042,-0.1721,71.0,0.0758,-0.1341,734.0,0.011,0.1954,46.0,0.0455,-0.3429,514.0,0.103,-0.1546,116.0,-0.0333,-0.8982,134.0,0.0089,0.0165,1750.0,0.0072,0.0192,415046.0,0.0163,0.0646,2727.0,0.0026,-0.3599,0.0444,-0.0017,-0.3164,0.0
201805,34019,"hunterdon, nj",493500.0,0.0083,0.0631,912.0,0.1062,-0.0627,50.0,-0.0476,-0.0566,330.0,-0.0884,-0.0407,2.0,-0.5,-0.5,264.0,0.5172,0.082,17.0,-0.2979,-0.7381,183.0,-0.0091,-0.0017,2659.0,0.0342,0.0291,596410.0,0.0026,0.0743,925.0,0.0902,-0.1028,0.0181,-0.0104,-0.0467,0.0
201805,34011,"cumberland, nj",139900.0,0.0807,0.0212,741.0,-0.0333,-0.1443,74.0,-0.0694,-0.0296,234.0,-0.025,-0.0085,10.0,1.5,-0.5,160.0,-0.1579,-0.292,9.0,-0.4516,-0.9734,99.0,0.0464,0.0453,1464.0,0.0245,0.0021,152857.0,0.0732,-0.0153,749.0,-0.0416,-0.3449,0.0115,-0.0088,-0.3575,0.0
201805,34039,"union, nj",386675.0,0.0383,0.1143,1623.0,0.0959,-0.0665,38.0,-0.1379,-0.1477,876.0,0.058,0.1496,12.0,0.0,0.2,302.0,-0.0066,-0.1611,11.0,-0.5319,-0.4054,244.0,0.0178,0.1157,1883.0,0.0051,0.0425,552332.0,0.0204,0.0889,1634.0,0.0872,-0.0695,0.0068,-0.0091,-0.0039,0.0
201804,34005,"burlington, nj",232400.0,0.0329,0.1337,2321.0,0.0401,-0.1415,54.0,0.0,-0.0847,1074.0,0.0783,-0.0445,20.0,0.0,-0.8485,716.0,0.2695,-0.3346,93.0,-0.0211,-0.9304,132.0,0.0051,0.0499,1848.0,0.0171,0.0536,310075.0,0.0273,0.0767,2419.0,0.0409,-0.4008,0.0401,-0.0025,-0.4546,0.0
201804,34015,"gloucester, nj",194950.0,0.0266,0.0003,1781.0,0.0206,-0.0389,58.0,-0.0938,-0.0169,764.0,0.038,0.1235,24.0,0.5,-0.7692,548.0,0.2455,-0.2902,53.0,0.3125,-0.9327,111.0,-0.0026,-0.0075,1811.0,0.02,-0.0041,220965.0,0.0219,-0.0028,1832.0,0.0261,-0.3026,0.0295,0.0066,-0.3915,0.0
201804,34001,"atlantic, nj",234900.0,0.0213,0.0258,2603.0,0.005,-0.1891,66.0,-0.0571,-0.1646,726.0,0.0491,0.1786,44.0,0.1,-0.1538,466.0,0.1888,-0.2336,120.0,0.0435,-0.8912,133.0,0.011,0.0155,1738.0,0.0203,0.0197,408403.0,0.0032,0.0541,2720.0,0.0065,-0.3659,0.0461,0.0017,-0.2975,0.0
201804,34011,"cumberland, nj",129450.0,-0.0245,-0.0551,767.0,0.0486,-0.0698,79.0,0.0567,0.0292,240.0,0.1538,0.3333,4.0,0.0,-0.8333,190.0,0.1047,-0.1204,16.0,1.5833,-0.9505,95.0,0.0138,0.0055,1429.0,0.0131,-0.0189,142426.0,-0.0006,-0.0744,781.0,0.0597,-0.2996,0.0202,0.012,-0.3596,0.0
201804,34035,"somerset, nj",548375.0,0.0388,0.0967,1448.0,0.1416,-0.0298,41.0,0.025,-0.0682,782.0,0.339,0.1433,18.0,0.125,0.125,298.0,0.4608,-0.0449,42.0,0.2,-0.6111,230.0,0.0176,0.031,2405.0,0.0097,0.0,711732.0,0.016,0.0042,1481.0,0.1349,-0.065,0.029,0.0014,-0.0434,0.0
201804,34025,"monmouth, nj",499950.0,0.0019,0.0308,2961.0,0.0581,-0.1369,46.0,-0.0714,-0.1078,1500.0,0.1364,0.0417,24.0,0.0,-0.4545,670.0,0.2316,-0.0483,5.0,-0.375,-0.898,224.0,0.0001,0.0237,2281.0,-0.0037,-0.032,758553.0,0.0028,0.0401,2964.0,0.0574,-0.1475,0.0017,-0.0012,-0.0126,0.0
201804,34019,"hunterdon, nj",489450.0,0.0526,0.0878,824.0,0.0856,-0.0636,53.0,-0.0948,-0.0278,362.0,0.3923,0.0904,4.0,,-0.5,174.0,0.1757,-0.1635,24.0,0.2368,-0.621,185.0,0.0262,0.0216,2571.0,0.0247,-0.0148,594868.0,0.0068,0.0942,849.0,0.0878,-0.0973,0.0285,0.0035,-0.0419,0.0
201804,34037,"sussex, nj",231450.0,0.0085,0.0289,1347.0,0.0135,-0.0787,71.0,-0.1598,0.1094,480.0,0.1538,-0.0476,0.0,-1.0,-1.0,290.0,0.2288,0.0357,25.0,-0.1552,0.1136,143.0,0.0171,0.0357,1785.0,0.0093,0.0405,297477.0,0.013,-0.0019,1372.0,0.0129,-0.0746,0.0182,-0.0036,0.0031,0.0
201804,34039,"union, nj",372400.0,0.036,0.1458,1481.0,0.0353,-0.1129,44.0,0.0875,-0.0745,828.0,0.2035,0.0615,12.0,2.0,0.5,304.0,0.2459,-0.05,24.0,0.0217,-0.1607,240.0,0.0154,0.11,1873.0,-0.0058,0.038,541314.0,-0.0001,0.1017,1503.0,0.0394,-0.1133,0.0159,-0.0002,-0.0009,0.0
201804,34007,"camden, nj",167473.0,0.0218,0.0282,2530.0,0.0327,-0.1132,54.0,-0.0776,-0.123,1250.0,0.1617,0.166,14.0,-0.125,-0.9239,786.0,0.1358,-0.3384,71.0,0.1016,-0.9506,107.0,0.0212,0.0272,1573.0,0.0083,-0.0144,205057.0,0.0154,-0.0102,2599.0,0.0355,-0.3898,0.0279,0.0017,-0.472,0.0
201804,34021,"mercer, nj",274250.0,0.0755,0.0589,1313.0,0.1015,-0.111,47.0,-0.1897,-0.1132,736.0,0.1646,0.1572,4.0,0.0,-0.9444,326.0,0.2538,-0.4776,144.0,0.3667,-0.8489,163.0,0.0411,0.0365,1673.0,0.0327,0.034,475863.0,0.1216,0.0514,1457.0,0.1247,-0.3979,0.1093,0.0212,-0.5339,0.0
201804,34033,"salem, nj",124348.0,0.0155,0.0371,631.0,0.0695,0.1685,71.0,-0.1235,-0.0533,178.0,0.0854,0.2361,4.0,,-0.5,172.0,-0.0652,0.0,4.0,0.1667,-0.9765,87.0,0.0234,0.0241,1562.0,0.0223,0.0424,161860.0,0.0509,-0.0211,634.0,0.0709,-0.0785,0.0055,0.0005,-0.2704,0.0
201804,34041,"warren, nj",229644.0,0.0438,-0.0011,632.0,0.0268,-0.1068,56.0,-0.0861,-0.2036,298.0,0.4327,0.4608,4.0,0.0,0.0,132.0,0.1786,0.0,14.0,0.0,0.0769,129.0,0.0174,-0.0038,1857.0,0.0231,0.007,278024.0,0.0499,-0.0878,646.0,0.0279,-0.101,0.0222,-0.0006,0.0038,0.0
201804,34013,"essex, nj",399450.0,0.068,0.1482,1695.0,0.1071,-0.0833,40.0,0.019,-0.1056,972.0,0.3575,0.0167,12.0,0.5,-0.25,288.0,0.4694,0.0141,20.0,0.1471,-0.3036,236.0,0.0479,0.1077,1998.0,-0.0012,0.0217,621773.0,0.0176,0.0712,1713.0,0.1066,-0.0874,0.0115,0.0004,-0.0036,0.0
201804,34029,"ocean, nj",324496.0,0.0144,0.0301,5336.0,0.0285,-0.043,58.0,0.0088,-0.0254,1964.0,0.1084,0.1287,40.0,0.6667,-0.5,1184.0,0.2437,-0.0633,63.0,0.125,-0.9285,177.0,0.0131,0.0174,1800.0,0.0118,0.0112,479886.0,0.001,0.025,5394.0,0.0301,-0.1613,0.0118,0.001,-0.1462,0.0
201804,34027,"morris, nj",534500.0,0.0181,0.0692,2040.0,0.0785,-0.0734,43.0,-0.0341,-0.0341,1098.0,0.3134,0.0893,4.0,0.0,-0.5,442.0,0.4932,-0.2107,45.0,0.141,-0.0326,223.0,0.0098,0.0141,2419.0,-0.0043,-0.0056,729936.0,-0.0068,0.0379,2081.0,0.0805,-0.0735,0.0218,0.0012,0.0009,0.0
201804,34031,"passaic, nj",329950.0,0.0152,0.0654,1355.0,0.0447,-0.1358,47.0,-0.1058,-0.1389,656.0,0.2331,0.0649,18.0,1.25,3.5,270.0,0.2981,-0.1667,19.0,0.6818,0.6818,204.0,0.0202,0.0633,1762.0,-0.0048,0.0077,378031.0,0.0144,0.0717,1372.0,0.0493,-0.1287,0.0137,0.0052,0.0066,0.0
201804,34003,"bergen, nj",599000.0,0.0,0.0,3562.0,0.0963,-0.0273,44.0,0.0,-0.0222,1712.0,0.1662,0.07,16.0,0.0,-0.2,678.0,0.4125,0.1771,3.0,-0.25,-0.5,292.0,0.0123,0.0339,2191.0,-0.004,-0.0336,920463.0,-0.0247,0.0102,3565.0,0.0958,-0.0282,0.0008,-0.0004,-0.0008,0.0
201804,34009,"cape may, nj",419450.0,0.0107,0.0758,2209.0,-0.0096,-0.139,81.0,-0.125,-0.0062,506.0,0.1,-0.0194,20.0,0.25,-0.2857,390.0,0.0372,-0.1372,502.0,0.0796,-0.4052,302.0,-0.0021,0.0086,1600.0,0.005,0.0336,718298.0,0.0121,0.1176,2699.0,0.0086,-0.2031,0.2273,0.0188,-0.1017,0.0
201804,34017,"hudson, nj",499500.0,0.001,0.1917,1350.0,0.0791,0.276,38.0,-0.0132,-0.0132,670.0,0.0469,0.205,12.0,-0.25,0.0,232.0,0.2609,0.8125,1.0,,0.0,471.0,-0.0022,0.2742,1138.0,-0.0354,-0.0723,668533.0,-0.031,-0.0212,1351.0,0.0799,0.2757,0.0007,0.0007,-0.0002,0.0
